ndataset,es,errorsd,n,k,hyp_val,seed,allsig,gpbf_ic,gpbf_iu,prodbf_ic,prodbf_iu,tbf_ic,tbf_iu
95,0,0.81,20,1,0.1,399872829,0,0.346537226164768,0.514708720161825,0.346537226164768,0.514708720161825,0.346537226164768,0.514708720161825
96,0,0.81,20,1,0.1,1797936210,0,0.905663035538771,0.950496513443384,0.905663035538771,0.950496513443384,0.905663035538771,0.950496513443384
97,0,0.81,20,1,0.1,1639915037,0,0.412319167879843,0.583889502114178,0.412319167879843,0.583889502114178,0.412319167879843,0.583889502114178
98,0,0.81,20,1,0.1,214025422,0,0.199928187608323,0.333233587931309,0.199928187608323,0.333233587931309,0.199928187608323,0.333233587931309
99,0,0.81,20,1,0.1,399305436,0,1.24859560325514,1.11055594118181,1.24859560325514,1.11055594118181,1.24859560325514,1.11055594118181
100,0,0.81,20,1,0.1,1611295882,0,2.05524011989516,1.34538696746737,2.05524011989516,1.34538696746737,2.05524011989516,1.34538696746737
1,0.1,0.81,20,1,0.1,589343443,0,1.6307375254649,1.23975691963168,1.6307375254649,1.23975691963168,1.6307375254649,1.23975691963168
2,0.1,0.81,20,1,0.1,3586855,0,1.0713294480281,1.03443655382586,1.0713294480281,1.03443655382586,1.0713294480281,1.03443655382586
3,0.1,0.81,20,1,0.1,399534939,0,0.837597385663736,0.911622308780325,0.837597385663736,0.911622308780325,0.837597385663736,0.911622308780325
4,0.1,0.81,20,1,0.1,965101079,0,1.41622744483063,1.17226335447896,1.41622744483063,1.17226335447896,1.41622744483063,1.17226335447896
5,0.1,0.81,20,1,0.1,758911194,0,1.17500268312889,1.08046090447905,1.17500268312889,1.08046090447905,1.17500268312889,1.08046090447905
6,0.1,0.81,20,1,0.1,1195714557,0,0.775977811796455,0.873859804601417,0.775977811796455,0.873859804601417,0.775977811796455,0.873859804601417
7,0.1,0.81,20,1,0.1,392410241,0,0.829352992908564,0.906717288706471,0.829352992908564,0.906717288706471,0.829352992908564,0.906717288706471
8,0.1,0.81,20,1,0.1,336599986,0,0.191374883258786,0.321267278583732,0.191374883258786,0.321267278583732,0.191374883258786,0.321267278583732
9,0.1,0.81,20,1,0.1,1532560645,0,0.949656950422165,0.974178508907972,0.949656950422165,0.974178508907972,0.949656950422165,0.974178508907972
10,0.1,0.81,20,1,0.1,1277828165,0,0.502537532518104,0.668918441825401,0.502537532518104,0.668918441825401,0.502537532518104,0.668918441825401
11,0.1,0.81,20,1,0.1,342767209,0,0.647521120674598,0.78605501628951,0.647521120674598,0.78605501628951,0.647521120674598,0.78605501628951
12,0.1,0.81,20,1,0.1,1445687576,0,0.837299194933673,0.911445666816282,0.837299194933673,0.911445666816282,0.837299194933673,0.911445666816282
13,0.1,0.81,20,1,0.1,388675551,0,1.33003464000993,1.14164366243437,1.33003464000993,1.14164366243437,1.33003464000993,1.14164366243437
14,0.1,0.81,20,1,0.1,1609401727,10,4.23746197533857,1.61813565245589,4.23746197533857,1.61813565245589,4.23746197533857,1.61813565245589
15,0.1,0.81,20,1,0.1,526807488,0,0.580405550348768,0.734502039961421,0.580405550348768,0.734502039961421,0.580405550348768,0.734502039961421
16,0.1,0.81,20,1,0.1,1149848081,0,0.377514573440002,0.548109734327159,0.377514573440002,0.548109734327159,0.377514573440002,0.548109734327159
17,0.1,0.81,20,1,0.1,1524285133,0,0.829313841314403,0.906693889899744,0.829313841314403,0.906693889899744,0.829313841314403,0.906693889899744
18,0.1,0.81,20,1,0.1,1365692340,10,8.62231278821379,1.79214976232646,8.62231278821379,1.79214976232646,8.62231278821379,1.79214976232646
19,0.1,0.81,20,1,0.1,1009447252,0,0.721317836435977,0.83809953184413,0.721317836435977,0.83809953184413,0.721317836435977,0.83809953184413
20,0.1,0.81,20,1,0.1,304935688,0,1.60022886500282,1.23083693634875,1.60022886500282,1.23083693634875,1.60022886500282,1.23083693634875
21,0.1,0.81,20,1,0.1,655286375,0,0.647577777074462,0.78609676105772,0.647577777074462,0.78609676105772,0.647577777074462,0.78609676105772
22,0.1,0.81,20,1,0.1,2090144832,0,0.866821510254626,0.92866029825893,0.866821510254626,0.92866029825893,0.866821510254626,0.92866029825893
23,0.1,0.81,20,1,0.1,2078003247,0,1.44782670494305,1.18294869650648,1.44782670494305,1.18294869650648,1.44782670494305,1.18294869650648
24,0.1,0.81,20,1,0.1,1280234789,0,2.84663773284852,1.48006541325147,2.84663773284852,1.48006541325147,2.84663773284852,1.48006541325147
25,0.1,0.81,20,1,0.1,1147481367,0,0.997811443554014,0.998904523020405,0.997811443554014,0.998904523020405,0.997811443554014,0.998904523020405
26,0.1,0.81,20,1,0.1,757344422,0,1.03969689972051,1.01946215622819,1.03969689972051,1.01946215622819,1.03969689972051,1.01946215622819
27,0.1,0.81,20,1,0.1,1976265382,0,0.682328137213245,0.811171283556497,0.682328137213245,0.811171283556497,0.682328137213245,0.811171283556497
28,0.1,0.81,20,1,0.1,59172854,0,1.64993969811921,1.24526584457017,1.64993969811921,1.24526584457017,1.64993969811921,1.24526584457017
29,0.1,0.81,20,1,0.1,451162978,0,0.300480257898242,0.46210660419229,0.300480257898242,0.46210660419229,0.300480257898242,0.46210660419229
30,0.1,0.81,20,1,0.1,1527491461,10,4.2254332482521,1.61725661682335,4.2254332482521,1.61725661682335,4.2254332482521,1.61725661682335
31,0.1,0.81,20,1,0.1,1920114991,0,0.501117674697524,0.667659415573122,0.501117674697524,0.667659415573122,0.501117674697524,0.667659415573122
32,0.1,0.81,20,1,0.1,1561354442,10,4.63486446155281,1.64506688427984,4.63486446155281,1.64506688427984,4.63486446155281,1.64506688427984
33,0.1,0.81,20,1,0.1,1958562687,0,0.555322650164463,0.714093182023338,0.555322650164463,0.714093182023338,0.555322650164463,0.714093182023338
34,0.1,0.81,20,1,0.1,1976926560,10,5.41442344787583,1.68820268629724,5.41442344787583,1.68820268629724,5.41442344787583,1.68820268629724
35,0.1,0.81,20,1,0.1,562333132,0,0.581920283109014,0.735713789528427,0.581920283109014,0.735713789528427,0.581920283109014,0.735713789528427
36,0.1,0.81,20,1,0.1,1931720748,0,1.1125121205997,1.05325986985001,1.1125121205997,1.05325986985001,1.1125121205997,1.05325986985001
37,0.1,0.81,20,1,0.1,1425043278,0,0.137304280795531,0.241455665144395,0.137304280795531,0.241455665144395,0.137304280795531,0.241455665144395
38,0.1,0.81,20,1,0.1,436401041,0,0.883255197571694,0.938009037448114,0.883255197571694,0.938009037448114,0.883255197571694,0.938009037448114
39,0.1,0.81,20,1,0.1,1444772417,0,0.796471246599204,0.886706367393248,0.796471246599204,0.886706367393248,0.796471246599204,0.886706367393248
40,0.1,0.81,20,1,0.1,797600643,0,1.27717052722841,1.12171707121371,1.27717052722841,1.12171707121371,1.27717052722841,1.12171707121371
41,0.1,0.81,20,1,0.1,407498313,0,0.323425805625297,0.488770589557118,0.323425805625297,0.488770589557118,0.323425805625297,0.488770589557118
42,0.1,0.81,20,1,0.1,715236093,10,3.54125342366819,1.55959295520127,3.54125342366819,1.55959295520127,3.54125342366819,1.55959295520127
43,0.1,0.81,20,1,0.1,1094182983,0,1.6023659190788,1.23146857045071,1.6023659190788,1.23146857045071,1.6023659190788,1.23146857045071
44,0.1,0.81,20,1,0.1,523951390,0,0.670212141842828,0.802547323244033,0.670212141842828,0.802547323244033,0.670212141842828,0.802547323244033
45,0.1,0.81,20,1,0.1,424720342,0,0.217385995754074,0.357135693218509,0.217385995754074,0.357135693218509,0.217385995754074,0.357135693218509
46,0.1,0.81,20,1,0.1,980725342,0,3.26310292927607,1.53085814882272,3.26310292927607,1.53085814882272,3.26310292927607,1.53085814882272
47,0.1,0.81,20,1,0.1,1798569473,0,0.695038966208332,0.820086121988185,0.695038966208332,0.820086121988185,0.695038966208332,0.820086121988185
48,0.1,0.81,20,1,0.1,731227161,0,1.16178833059486,1.07484004252643,1.16178833059486,1.07484004252643,1.16178833059486,1.07484004252643
49,0.1,0.81,20,1,0.1,1812653507,0,0.933784569231567,0.965758631120556,0.933784569231567,0.965758631120556,0.933784569231567,0.965758631120556
50,0.1,0.81,20,1,0.1,1899085358,10,4.83499751606719,1.65724064243514,4.83499751606719,1.65724064243514,4.83499751606719,1.65724064243514
51,0.1,0.81,20,1,0.1,1420473401,10,4.48888915152474,1.63562754779914,4.48888915152474,1.63562754779914,4.48888915152474,1.63562754779914
52,0.1,0.81,20,1,0.1,176276427,0,2.00199681879053,1.33377677568435,2.00199681879053,1.33377677568435,2.00199681879053,1.33377677568435
53,0.1,0.81,20,1,0.1,2003366981,0,0.725583618103788,0.840971843371014,0.725583618103788,0.840971843371014,0.725583618103788,0.840971843371014
54,0.1,0.81,20,1,0.1,669514524,0,1.73212077198611,1.26796793886016,1.73212077198611,1.26796793886016,1.73212077198611,1.26796793886016
55,0.1,0.81,20,1,0.1,1522086814,0,0.615566509167794,0.762044156863436,0.615566509167794,0.762044156863436,0.615566509167794,0.762044156863436
56,0.1,0.81,20,1,0.1,1427066828,0,0.602466609964505,0.751924072824012,0.602466609964505,0.751924072824012,0.602466609964505,0.751924072824012
57,0.1,0.81,20,1,0.1,1473200692,0,3.06208763318968,1.50764233059408,3.06208763318968,1.50764233059408,3.06208763318968,1.50764233059408
58,0.1,0.81,20,1,0.1,1847161359,0,1.46677886772829,1.18922606879561,1.46677886772829,1.18922606879561,1.46677886772829,1.18922606879561
59,0.1,0.81,20,1,0.1,2010747462,0,1.754781013871,1.27398947868108,1.754781013871,1.27398947868108,1.754781013871,1.27398947868108
60,0.1,0.81,20,1,0.1,920015911,0,0.864444632847939,0.927294506490651,0.864444632847939,0.927294506490651,0.864444632847939,0.927294506490651
61,0.1,0.81,20,1,0.1,1770563842,0,1.47334285878567,1.19137777728806,1.47334285878567,1.19137777728806,1.47334285878567,1.19137777728806
62,0.1,0.81,20,1,0.1,1946277248,0,2.21084781363128,1.37711155554955,2.21084781363128,1.37711155554955,2.21084781363128,1.37711155554955
63,0.1,0.81,20,1,0.1,1410986433,0,1.93153796348968,1.31776425040078,1.93153796348968,1.31776425040078,1.93153796348968,1.31776425040078
64,0.1,0.81,20,1,0.1,541094571,0,0.953603713336068,0.976250922156211,0.953603713336068,0.976250922156211,0.953603713336068,0.976250922156211
65,0.1,0.81,20,1,0.1,1450783151,0,0.583796162131314,0.73721123474083,0.583796162131314,0.73721123474083,0.583796162131314,0.73721123474083
66,0.1,0.81,20,1,0.1,1538669618,0,2.16779681341305,1.36864637544569,2.16779681341305,1.36864637544569,2.16779681341305,1.36864637544569
67,0.1,0.81,20,1,0.1,591819014,0,1.59585661818121,1.229541421513,1.59585661818121,1.229541421513,1.59585661818121,1.229541421513
68,0.1,0.81,20,1,0.1,388677763,0,1.14444118035175,1.06735609336138,1.14444118035175,1.06735609336138,1.14444118035175,1.06735609336138
69,0.1,0.81,20,1,0.1,693419755,0,0.834967938446719,0.910062700227348,0.834967938446719,0.910062700227348,0.834967938446719,0.910062700227348
70,0.1,0.81,20,1,0.1,1889967189,0,2.59255683868984,1.44329342866311,2.59255683868984,1.44329342866311,2.59255683868984,1.44329342866311
71,0.1,0.81,20,1,0.1,1079692803,0,0.141336591525947,0.247668553825963,0.141336591525947,0.247668553825963,0.141336591525947,0.247668553825963
72,0.1,0.81,20,1,0.1,581988774,0,0.335016093569675,0.501890719045752,0.335016093569675,0.501890719045752,0.335016093569675,0.501890719045752
73,0.1,0.81,20,1,0.1,1850180472,0,0.327364761481813,0.493255163887807,0.327364761481813,0.493255163887807,0.327364761481813,0.493255163887807
74,0.1,0.81,20,1,0.1,120753984,0,0.516278856710373,0.680981409752627,0.516278856710373,0.680981409752627,0.516278856710373,0.680981409752627
75,0.1,0.81,20,1,0.1,616430104,0,2.7344507298036,1.46444600700219,2.7344507298036,1.46444600700219,2.7344507298036,1.46444600700219
76,0.1,0.81,20,1,0.1,1657145543,0,0.369394242401745,0.539500212522971,0.369394242401745,0.539500212522971,0.369394242401745,0.539500212522971
77,0.1,0.81,20,1,0.1,797719817,0,1.07739575582932,1.03725614419503,1.07739575582932,1.03725614419503,1.07739575582932,1.03725614419503
78,0.1,0.81,20,1,0.1,133486467,0,0.510044425681853,0.675535655782495,0.510044425681853,0.675535655782495,0.510044425681853,0.675535655782495
79,0.1,0.81,20,1,0.1,210322392,0,0.307012688284654,0.469792972993362,0.307012688284654,0.469792972993362,0.307012688284654,0.469792972993362
80,0.1,0.81,20,1,0.1,1180793138,10,4.35042645109989,1.62619802023657,4.35042645109989,1.62619802023657,4.35042645109989,1.62619802023657
81,0.1,0.81,20,1,0.1,1277860696,0,0.964035074684955,0.981688246926641,0.964035074684955,0.981688246926641,0.964035074684955,0.981688246926641
82,0.1,0.81,20,1,0.1,377876754,10,3.90757267857585,1.5924665550587,3.90757267857585,1.5924665550587,3.90757267857585,1.5924665550587
83,0.1,0.81,20,1,0.1,1837467786,0,0.301903414024516,0.463787729216023,0.301903414024516,0.463787729216023,0.301903414024516,0.463787729216023
84,0.1,0.81,20,1,0.1,2107990940,10,3.56026385317512,1.56142888560992,3.56026385317512,1.56142888560992,3.56026385317512,1.56142888560992
85,0.1,0.81,20,1,0.1,1231675002,0,1.5653538219974,1.22038044699707,1.5653538219974,1.22038044699707,1.5653538219974,1.22038044699707
86,0.1,0.81,20,1,0.1,1509308262,0,0.621567949719354,0.766625844852105,0.621567949719354,0.766625844852105,0.621567949719354,0.766625844852105
87,0.1,0.81,20,1,0.1,958503204,0,0.604362671014909,0.753399068594119,0.604362671014909,0.753399068594119,0.604362671014909,0.753399068594119
88,0.1,0.81,20,1,0.1,1276282479,0,1.02092093846519,1.01035218056629,1.02092093846519,1.01035218056629,1.02092093846519,1.01035218056629
89,0.1,0.81,20,1,0.1,1411269972,0,0.157020919335142,0.271422783652634,0.157020919335142,0.271422783652634,0.157020919335142,0.271422783652634
90,0.1,0.81,20,1,0.1,2092294439,0,1.0497088102079,1.02425164489724,1.0497088102079,1.02425164489724,1.0497088102079,1.02425164489724
91,0.1,0.81,20,1,0.1,2110279075,0,0.326403768137199,0.492163511561178,0.326403768137199,0.492163511561178,0.326403768137199,0.492163511561178
92,0.1,0.81,20,1,0.1,1916867522,0,0.944705482335066,0.971566636610423,0.944705482335066,0.971566636610423,0.944705482335066,0.971566636610423
93,0.1,0.81,20,1,0.1,497726985,0,0.255529847684697,0.407047029835107,0.255529847684697,0.407047029835107,0.255529847684697,0.407047029835107
